¿Por qué la repetitividad es esencial en la ciencia?;Intuición: Porque otros deben poder repetir lo que hiciste. Técnica: Permite reproducir experimentos y validar resultados, garantizando fiabilidad científica.
¿Cuáles son las fases clásicas del método científico?;Intuición: Observar, proponer, probar, concluir. Técnica: Observación, formulación de hipótesis, experimentación y conclusiones.
¿Qué es una hipótesis?;Intuición: Una posible respuesta provisional. Técnica: Una solución tentativa al problema de investigación que debe ser contrastada empíricamente.
¿La hipótesis se formula antes o después del experimento?;Intuición: Antes, como guía del estudio. Técnica: Se formula antes de la experimentación y se valida posteriormente.
¿Qué caracteriza la metodología cuantitativa?;Intuición: Parte de teoría previa y prueba relaciones medibles. Técnica: Parte de conocimientos teóricos aceptados para formular hipótesis sobre relaciones entre variables.
¿Qué es clave en el diseño de un experimento cuantitativo?;Intuición: Saber exactamente qué variables vas a medir. Técnica: Definir claramente las variables del problema de investigación.
¿Qué determinan las conclusiones en metodología cuantitativa?;Intuición: Si tu hipótesis se mantiene o no. Técnica: Deciden si se aceptan o rechazan las hipótesis formuladas.
¿Qué caracteriza la metodología cualitativa?;Intuición: Busca comprender fenómenos desde dentro. Técnica: Se estructura en fases preparatoria, ejecutiva, analítica y conclusiva.
¿Cuáles son técnicas típicas de investigación cualitativa?;Intuición: Conversar, observar y analizar experiencias. Técnica: Entrevistas abiertas, observación no estructurada, revisión documental y discusiones en grupo.
¿Cómo es la validación en investigación cualitativa?;Intuición: Continua y flexible. Técnica: Es dinámica y se realiza de forma progresiva durante el proceso.
¿Cuáles son los métodos lógicos principales en ciencia?;Intuición: Razonar de lo general a lo particular o al revés. Técnica: Método deductivo e inductivo.
¿Qué diferencia hay entre método inductivo y deductivo?;inductivo observaciones particulares para formular teorías generales (de abajo a arriba), deductivo aplica teorías generales a casos particulares (de arriba a abajo). 
¿La metodología cuantitativa es inductiva o deductiva?;Intuición: Parte de teoría previa. Técnica: Se basa principalmente en un enfoque deductivo.
Trampa frecuente: ¿El coste o la tecnología definen qué es ciencia?;Intuición: No, eso es secundario. Técnica: El elemento esencial es la repetitividad y verificabilidad.
¿Por qué la repetición garantiza fiabilidad científica?;Intuición: Porque elimina errores individuales. Técnica: Permite corroboración independiente de resultados.
¿En qué se diferencian cualitativa y cuantitativa en validación?;cualitativaes flexible y continua. cuantitativa valida hipótesis mediante resultados
Comprensión estructural: ¿Qué conecta hipótesis, variables y conclusiones?;Intuición: Las variables permiten comprobar la hipótesis y extraer conclusiones. Técnica: Las variables operacionalizan la hipótesis y permiten su contrastación empírica.
