¿Qué es el estado del arte en investigación científica?;Intuición: Es la fotografía actual del conocimiento sobre un tema. Técnica: Conjunto actualizado de conocimientos, teorías, leyes e iniciativas en curso en un ámbito concreto.
¿Por qué es obligatorio revisar el estado del arte antes de investigar?;Intuición: Porque nunca investigas en el vacío. Técnica: Incluso en enfoques innovadores, es necesario fundamentar el trabajo en conocimientos previos.
¿El estado del arte describe el método que se seguirá en la investigación?;Intuición: No, describe lo que ya existe. Técnica: No hace referencia a la metodología futura, sino al conocimiento existente.
¿Qué ventaja principal tiene el modelo open access?;Intuición: Más personas pueden leer tu trabajo. Técnica: Permite una mayor difusión al eliminar barreras de acceso para los lectores.
¿Open access es siempre gratuito para el autor?;Intuición: No necesariamente. Técnica: Puede implicar costes para el autor aunque sea gratuito para el lector.
¿Qué es ORCID?;Intuición: Un DNI digital del investigador. Técnica: Identificador único y permanente del autor.
¿Por qué es importante ORCID?;Intuición: Evita confusiones entre autores con nombres similares. Técnica: Permite atribución correcta y seguimiento de publicaciones.
¿Qué mide el índice de impacto de una revista?;Intuición: Cuántas veces se citan sus artículos. Técnica: Número medio de citas recibidas por artículos publicados en la revista.
¿El índice de impacto mide la popularidad de un investigador individual?;Intuición: No, mide revistas. Técnica: Se aplica a revistas, no directamente a científicos.
¿Cómo deben ser los textos científicos?;Intuición: Claros y fáciles de entender. Técnica: Simples y concisos para facilitar comprensión y análisis.
¿Cuál es la estructura mínima de un artículo científico?;Intuición: Contexto, propuesta, pruebas y conclusiones. Técnica: Introducción, estado del arte, propuesta, experimentación y conclusiones.
¿Dónde pueden obtenerse referencias bibliográficas válidas?;Intuición: En artículos, libros y buscadores académicos. Técnica: De artículos relacionados, libros y plataformas como Google Scholar.
¿Qué es un gestor bibliográfico?;Intuición: Una herramienta para organizar referencias. Técnica: Programa software que permite catalogar y clasificar bibliografía.
¿Para qué sirve un gestor bibliográfico?;Intuición: Facilita citar sin errores. Técnica: Permite gestionar, organizar y dar formato a referencias académicas.
¿Cuál es la red social más usada para divulgar ciencia?;Intuición: Una especializada en investigación. Técnica: ResearchGate.
Trampa frecuente: ¿El estado del arte es una lista de investigadores destacados?;Intuición: No, es conocimiento, no personas. Técnica: Se refiere a conocimientos y trabajos actuales, no a individuos.
Comprensión estructural: ¿Qué relación hay entre estado del arte y propuesta?;Intuición: La propuesta responde a lo que aún no está resuelto. Técnica: La propuesta se fundamenta en el análisis crítico del estado del arte.
¿Por qué la concisión es clave en textos científicos?;Intuición: Facilita comprensión objetiva. Técnica: Mejora claridad y eficiencia comunicativa.
