¿Cuál es la finalidad principal de un proyecto de investigación?;Intuición: Conseguir recursos para poder investigar. Técnica: Obtener financiación para llevar a cabo una idea de investigación.
¿Un proyecto de investigación se presenta principalmente para difundir conocimiento?;Intuición: No, eso viene después. Técnica: Su finalidad principal es conseguir financiación, no divulgar resultados.
¿En qué se invierten normalmente los fondos de un proyecto?;Intuición: En personas, recursos y difusión. Técnica: En contratación de investigadores, adquisición de recursos y costes de publicación.
¿Cuál es la principal fuente de financiación en Europa?;Intuición: Las instituciones públicas. Técnica: Entidades gubernamentales regionales, nacionales y europeas.
¿Qué es el Programa Marco europeo?;Intuición: El gran plan de financiación de la UE. Técnica: Instrumento que regula la financiación de proyectos de I+D a nivel europeo.
¿Cuáles son los pilares de Horizonte Europa?;Intuición: Ciencia fuerte, innovación y competitividad. Técnica: Ciencia excelente, Europa innovadora y competitividad industrial.
¿Qué permite calcular el VAN?;Intuición: Si una inversión será rentable. Técnica: Determina si se obtendrá beneficio descontando flujos futuros respecto a la inversión inicial.
¿Qué es la TIR?;Intuición: El tipo de interés que hace que ingresos y gastos se igualen. Técnica: El tipo de interés que iguala los ingresos obtenidos con los costes del proyecto.
¿Cuál es la diferencia conceptual entre VAN y TIR?;Intuición: Uno mide valor actual neto y el otro rentabilidad porcentual. Técnica: VAN calcula beneficio descontado; TIR calcula el tipo de interés que iguala flujos.
¿Por qué es importante llevar contabilidad en un proyecto?;Intuición: Para saber si gastamos según lo previsto. Técnica: Permite comparar costes reales con presupuestados y justificar ante el financiador.
¿Qué tipos de memoria existen en un proyecto?;Intuición: Una técnica y otra económica. Técnica: Memoria técnica y memoria económica.
¿La norma UNE 166001:2006 es obligatoria?;Intuición: No, pero aporta credibilidad. Técnica: No es obligatoria, pero permite certificar la gestión del proyecto.
¿Por qué la certificación aporta valor?;Intuición: Genera confianza en la gestión. Técnica: Acredita que la gestión cumple un estándar reconocido.
Trampa frecuente: ¿Las patentes son la principal fuente de financiación en Europa?;Intuición: No, la financiación pública domina. Técnica: La principal fuente son entidades gubernamentales.
Comprensión estructural: ¿Qué relación hay entre financiación, memoria y contabilidad?;Intuición: Obtener fondos implica justificar y controlar su uso. Técnica: La financiación exige elaboración de memoria técnica y económica y control contable riguroso.
¿Por qué el VAN descuenta flujos futuros?;Intuición: Porque el dinero hoy vale más que mañana. Técnica: Aplica el principio del valor temporal del dinero.
¿Por qué la TIR es útil en decisiones de inversión?;Intuición: Permite comparar rentabilidades fácilmente. Técnica: Se utiliza para evaluar la viabilidad financiera comparando con el coste de capital.
¿Qué conecta los pilares de Horizonte Europa con la política científica?;Intuición: Orientan hacia excelencia e innovación. Técnica: Estructuran la financiación europea en ciencia, innovación y competitividad.
